database_id,cohort_id,comparator_cohort_id,start_day,end_day,subjects,sub_cs_before_ts,rec_cs_before_ts,sub_cs_on_ts,rec_cs_on_ts,sub_cs_after_ts,rec_cs_after_ts,sub_cs_before_te,rec_cs_before_te,sub_cs_on_te,rec_cs_on_te,sub_cs_after_te,rec_cs_after_te,sub_cs_window_t,rec_cs_window_t,sub_ce_window_t,rec_ce_window_t,sub_cs_window_ts,rec_cs_window_ts,sub_cs_window_te,rec_cs_window_te,sub_ce_window_ts,rec_ce_window_ts,sub_ce_window_te,rec_ce_window_te,sub_c_within_t,rec_c_within_t,c_days_before_ts,c_days_before_te,c_days_within_t_days,c_days_after_ts,c_days_after_te,t_days,c_days
optum_ehr,203,42,-30,0,341189,191109,191109,229,229,149851,149851,192983,192983,276,276,147930,147930,150080,150080,2500,2500,134045,134045,148206,148206,1118,1118,2500,2500,957,957,191932751,193269727,8562023,380630966,379293990,12952502,572222528
optum_ehr,203,42,0,0,341189,205979,205979,119175,119175,16035,16035,339458,339458,1731,1731,0,0,135210,135210,2500,2500,119175,119175,1731,1731,1118,1118,2500,2500,873,873,197825429,200153585,2669345,374738288,372410132,2716832,572222528
optum_ehr,203,42,1,30,362118,324036,324036,6093,6093,31989,31989,340071,340071,1211,1211,20836,20836,38082,38082,4658,4658,34473,34473,22047,22047,3688,3688,3276,3276,437,437,197380860,199723669,12855085,397486242,395143433,13393512,594504984
optum_ehr,203,42,31,365,409942,354821,354821,535,535,54586,54586,358430,358430,471,471,51041,51041,55121,55121,104646,104646,54525,54525,51512,51512,102864,102864,103676,103676,9686,9686,205703203,208197413,113595116,442706356,440212146,140200164,647999617
optum_ehr,203,66,-9999,0,1636826,0,0,0,0,1636826,1746112,0,0,0,0,1636826,1746112,1636826,1746112,1320507,1409781,1584859,1691727,1636826,1746112,111443,137086,1320507,1409781,1320507,1409781,1746112,1746112,9634378,13537586,13537586,17473253308,13537586
optum_ehr,203,66,-9999,9999,1711660,0,0,0,0,1711660,2608484,0,0,0,0,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,2608484,2608484,21497702,21497702,21497702,52185241428,21497702
optum_ehr,203,66,-365,-31,27553,1015,1015,153,153,26726,31482,1773,1773,105,105,26199,30772,26842,31635,26685,31732,26251,31033,26276,30877,26462,31490,26041,30839,25973,30717,44732,51089,287618,315973,309616,11162715,328055
optum_ehr,203,66,-365,0,1623324,1015,1015,153,153,1623122,1647437,1773,1773,105,105,1623017,1646727,1623142,1647590,1292041,1312274,1569354,1593205,1623036,1646832,34436,39579,1291804,1311381,1291711,1311259,1660687,1667044,8908702,12811910,12805553,614855204,12823992
optum_ehr,203,66,-180,0,1620444,711,711,94,94,1620305,1630139,1331,1331,69,69,1620198,1629544,1620323,1630233,1286618,1294613,1566219,1575848,1620214,1629613,20804,21918,1286416,1294000,1286379,1293902,1640586,1645352,8755672,12658880,12654114,306545423,12668522
optum_ehr,203,66,-30,-1,1611553,558,558,61,61,1610938,1610938,1160,1160,116,116,1610281,1610281,1610999,1610999,1210550,1210550,24604,24604,1610397,1610397,3460,3460,1210308,1210308,1210147,1210147,1616799,1621783,8219745,12511481,12506497,59583912,12516723
optum_ehr,203,66,-30,0,1617111,558,558,61,61,1616496,1616496,1160,1160,116,116,1615839,1615839,1616557,1616557,1280783,1280784,1562172,1562172,1615955,1615955,8089,8089,1280542,1280542,1280368,1280368,1622357,1627341,8626310,12529518,12524534,61379474,12534760
optum_ehr,203,66,0,0,1613655,21702,21702,1537568,1537568,54385,54385,1608097,1608097,5558,5558,0,0,1591953,1591953,1277324,1277324,1537568,1537568,5558,5558,4629,4629,70234,70234,1265491,1265491,1724482,8613129,8502302,12405510,5516863,12838391,12516337
optum_ehr,203,66,1,30,1624319,1554641,1554641,28115,28115,47301,47332,1609026,1609026,1150,1150,19912,19912,75340,75447,1595360,1596182,67611,67611,21062,21062,1570118,1570118,323487,323487,66583,66583,3292531,8962868,10529671,11030338,5360001,60269476,12692781
optum_ehr,203,66,31,365,313492,52134,52134,310,310,272467,340716,59970,59970,1948,1948,265313,331242,272707,341026,310599,387646,269935,336408,266751,333190,307774,382844,290006,361582,269719,335517,1951101,2229753,3828252,3902195,3623543,134460720,5460136
optum_ehr,203,181,-9999,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,19951126324,15830053
optum_ehr,203,181,-9999,9999,1993729,0,0,0,0,1993729,3137732,0,0,0,0,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,3137732,3137732,24911595,24911595,24911595,62773346613,24911595
optum_ehr,203,181,-365,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,743541138,15830053
optum_ehr,203,181,-180,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,374701273,15830053
optum_ehr,203,181,-30,-1,1984959,0,0,0,0,1984959,1984959,0,0,0,0,1984959,1984959,1984959,1984959,0,0,0,0,1984959,1984959,0,0,0,0,0,0,1984959,1984959,13836324,15821283,15821283,73385094,15821283
optum_ehr,203,181,-30,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,75641923,15830053
optum_ehr,203,181,0,0,1993729,0,0,1993729,1993729,0,0,1984959,1984959,8770,8770,0,0,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,8770,8770,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,1993729,15830053,15830053
optum_ehr,203,181,1,30,1984959,1984959,1984959,0,0,18627,18627,1984959,1984959,0,0,18627,18627,18627,18627,1984959,1985069,0,0,18627,18627,1984959,1984959,110,110,110,110,3988545,15839910,13906290,13984568,2133203,74074293,15969527
optum_ehr,203,181,31,365,385076,0,0,2100,2100,383562,507789,18627,18627,2868,2868,369619,488394,385076,509889,381881,503589,381844,503532,371625,491262,378538,497049,381771,503479,381881,503589,509889,579745,4019871,4045344,3975488,174382038,4045344
optum_ehr,203,202,-9999,0,1993720,0,0,0,0,1993720,1994983,0,0,0,0,1993720,1994983,1993720,1994983,1993720,1994983,1993720,1994983,1993720,1994983,9764,10235,1993720,1994983,1993720,1994983,1994983,1994983,15840085,15840085,15840085,19963675092,15840085
optum_ehr,203,202,-9999,9999,1993726,0,0,0,0,1993726,3141908,0,0,0,0,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,3141908,3141908,24944827,24944827,24944827,62856891659,24944827
optum_ehr,203,202,-365,-31,408,8,8,-5,-5,401,510,13,13,-5,-5,399,506,403,512,380,488,375,480,399,507,362,467,375,480,375,480,549,602,3990,4131,4078,177840,4160
optum_ehr,203,202,-365,0,1993720,8,8,-5,-5,1993720,1994177,13,13,-5,-5,1993720,1994173,1993720,1994179,1993720,1994187,1993720,1994179,1993720,1994174,9314,9439,1993720,1994179,1993720,1994179,1994216,1994269,15833688,15833688,15833635,743711972,15833717
optum_ehr,203,202,-180,0,1993720,10,10,-5,-5,1993720,1993971,19,19,-5,-5,1993720,1993963,1993720,1993973,1993720,1993983,1993720,1993973,1993720,1993964,9193,9235,1993720,1993973,1993720,1993973,1994017,1994090,15832051,15832051,15831978,374749025,15832085
optum_ehr,203,202,-30,-1,1984937,21,21,-5,-5,1984926,1984926,53,53,6,6,1984891,1984891,1984929,1984929,435,436,415,415,1984897,1984897,184,184,415,415,415,415,1985028,1985212,13836619,15821133,15820949,73384761,15821211
optum_ehr,203,202,-30,0,1993707,21,21,-5,-5,1993696,1993696,53,53,6,6,1993661,1993661,1993699,1993699,1993707,1993720,1993699,1993699,1993667,1993667,8972,8972,1993699,1993699,1993699,1993699,1993798,1993982,15829903,15829903,15829719,75641581,15829981
optum_ehr,203,202,0,0,1993536,252,252,1993284,1993284,0,0,1984766,1984766,8770,8770,0,0,1993284,1993284,1993536,1993536,1993284,1993284,8770,8770,8788,8788,1993284,1993284,1993284,1993284,1994258,15828509,15827787,15827787,1993536,15828509,15828509
optum_ehr,203,202,1,30,1984757,1984748,1984748,0,0,18640,18640,1984748,1984748,0,0,18640,18640,18640,18640,1984748,1984859,0,0,18640,18640,1984748,1984748,111,111,111,111,3988732,15838235,13904258,13982592,2133089,74066967,15967936
optum_ehr,203,202,31,365,385573,0,0,2102,2102,384059,508930,18640,18640,2870,2870,370114,489522,385573,511032,382372,504714,382335,504657,372119,492392,379024,498152,382261,504603,382372,504714,511032,580928,4028901,4054453,3984557,174772944,4054453
optum_ehr,203,204,-9999,0,1993729,0,0,0,0,1993729,2097518,0,0,0,0,1993729,2097518,1993729,2097518,1993729,2097518,1993729,2097518,1993729,2097518,164852,173319,1993729,2097518,1993729,2097518,2097518,2097518,4186741,4186741,4186741,20989725645,4186741
optum_ehr,203,204,-9999,9999,1993729,0,0,0,0,1993729,2456189,0,0,0,0,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,2456189,2456189,4901616,4901616,4901616,49138380153,4901616
optum_ehr,203,204,-365,-31,27834,146,146,153,153,27535,27535,892,892,112,112,26830,26830,27688,27688,27711,27711,27035,27035,26942,26942,27082,27082,26914,26914,27565,27565,27980,28726,55399,55522,54776,9516065,55668
optum_ehr,203,204,-365,0,1985805,146,146,153,153,1985546,1985546,892,892,112,112,1984841,1984841,1985699,1985699,1985805,1985845,1985699,1985699,1984953,1984953,61643,61646,1985045,1985048,1985699,1985699,1985991,1986737,3963249,3963249,3962503,740601623,3963395
optum_ehr,203,204,-180,0,1970517,89,89,83,83,1970345,1970345,614,614,52,52,1969851,1969851,1970428,1970428,1970517,1970517,1970428,1970428,1969903,1969903,46318,46318,1970000,1970000,1970428,1970428,1970606,1971131,3932650,3932650,3932125,370340640,3932739
optum_ehr,203,204,-30,-1,1950468,99,99,63,63,1950306,1950306,752,752,120,120,1949596,1949596,1950369,1950369,1946776,1946776,26170,26170,1949716,1949716,18389,18389,1946147,1946147,1946677,1946677,1950567,1951220,3897145,3900837,3900184,72109982,3900936
optum_ehr,203,204,-30,0,1958763,99,99,63,63,1958601,1958601,752,752,120,120,1957891,1957891,1958664,1958664,1958763,1958763,1958664,1958664,1958011,1958011,34564,34564,1958134,1958134,1958664,1958664,1958862,1959515,3909132,3909132,3908479,74317595,3909231
optum_ehr,203,204,0,0,1940374,7880,7880,1932494,1932494,0,0,1932079,1932079,8295,8295,0,0,1932494,1932494,1940374,1940374,1932494,1932494,8295,8295,16175,16175,11987,11987,1932494,1932494,1948254,3872453,3864573,3864573,1940374,15407850,3872453
optum_ehr,203,204,1,30,1924199,1924199,1924199,0,0,0,0,1924199,1924199,0,0,0,0,0,0,1924199,1924199,0,0,0,0,1924199,1924199,0,0,0,0,3848398,3848398,1924199,1924199,1924199,71138462,3848398
optum_ehr,203,204,31,365,1613,0,0,0,0,1613,1613,0,0,0,0,1613,1613,1613,1613,1292,1292,0,0,1613,1613,0,0,1292,1292,1292,1292,1613,1613,2898,3219,3219,551646,3219
optum_ehr,203,8563,-9999,0,1975510,0,0,0,0,1975510,2046577,0,0,0,0,1975510,2046577,1975510,2046577,1975081,2046138,1975078,2046135,1975510,2046577,68916,87682,1975081,2046138,1975081,2046138,2046577,2046577,16253158,16254257,16254257,20479971431,16254257
optum_ehr,203,8563,-9999,9999,1976038,0,0,0,0,1976038,3185662,0,0,0,0,1976038,3185662,1976038,3185662,1976038,3185662,1976038,3185662,1976038,3185662,1976038,3185662,1976038,3185662,1976038,3185662,3185662,3185662,25295928,25295928,25295928,63732229364,25295928
optum_ehr,203,8563,-365,-31,14453,339,339,37,37,14175,16991,650,650,52,52,13936,16665,14202,17028,13797,16700,13549,16365,13974,16717,13300,16141,13546,16361,13546,16361,18727,21039,134679,137576,135264,5938887,138936
optum_ehr,203,8563,-365,0,1975123,339,339,37,37,1975120,1990979,650,650,52,52,1975120,1990653,1975120,1991016,1974690,1990916,1974684,1990574,1975120,1990705,29450,32460,1974687,1990577,1974687,1990577,1992715,1995027,15810022,15811121,15808809,742656199,15812481
optum_ehr,203,8563,-180,0,1975091,332,332,45,45,1975091,1982511,669,669,29,29,1975090,1982190,1975091,1982556,1974658,1982449,1974655,1982114,1975090,1982219,23196,23993,1974658,1982118,1974658,1982117,1984106,1986454,15742428,15743527,15741179,372664021,15744745
optum_ehr,203,8563,-30,-1,1966219,563,563,64,64,1965930,1965930,1226,1226,121,121,1965210,1965210,1965994,1965994,26724,26728,26225,26225,1965331,1965331,6730,6730,26169,26169,26165,26165,1968734,1972909,13731591,15672372,15668197,72704436,15674549
optum_ehr,203,8563,-30,0,1974873,563,563,64,64,1974587,1974587,1226,1226,121,121,1973867,1973867,1974651,1974651,1974434,1974775,1974209,1974209,1973988,1973988,16316,16319,1974212,1974216,1974212,1974212,1977391,1981566,15680077,15681176,15677001,74939510,15683353
optum_ehr,203,8563,0,0,1968484,20058,20058,1947984,1947984,442,442,1959827,1959827,8657,8657,0,0,1948426,1948426,1968045,1968045,1947984,1947984,8657,8657,9589,9589,1948047,1948047,1947987,1947987,2021187,15628414,15575711,15576810,1969583,15629392,15629513
optum_ehr,203,8563,1,30,1959181,1958453,1958453,193,193,18771,18773,1958895,1958895,19,19,18505,18505,18963,18966,1959066,1959173,613,613,18524,18524,1959041,1959041,717,717,720,720,3981964,15631177,13679046,13756199,2106986,73106571,15760744
optum_ehr,203,8563,31,365,384261,25,25,2074,2074,382750,506783,18378,18378,2862,2862,368978,487642,384242,508857,381077,502584,381020,502499,370988,490504,377755,496070,380951,502452,381058,502559,508973,577860,4011379,4036836,3967949,174037644,4036927
optum_ehr,203,8975,-9999,0,30944,0,0,0,0,30944,39036,0,0,0,0,30944,39036,30944,39036,30944,39036,26579,31772,30944,39036,26579,31772,30944,39036,30944,39036,39036,39036,39036,39036,39036,390632946,39036
optum_ehr,203,8975,-9999,9999,55583,0,0,0,0,55583,91389,0,0,0,0,55583,91389,55583,91389,55583,91389,55583,91389,55583,91389,55583,91389,55583,91389,55583,91389,91389,91389,91389,91389,91389,1828328028,91389
optum_ehr,203,8975,-365,-31,2960,0,0,11,11,2950,4159,46,50,-5,-5,2925,4116,2960,4170,2960,4170,2756,3902,2926,4120,2756,3902,2926,4120,2960,4170,4170,4170,4170,4170,4170,1426084,4170
optum_ehr,203,8975,-365,0,28793,0,0,11,11,28784,34318,46,50,-5,-5,28768,34275,28793,34329,28793,34329,24393,27065,28769,34279,24393,27065,28769,34279,28793,34329,34329,34329,34329,34329,34329,12804641,34329
optum_ehr,203,8975,-180,0,28069,0,0,11,11,28061,32744,64,73,8,8,28034,32674,28069,32755,28069,32755,23656,25491,28039,32682,23656,25491,28039,32682,28069,32755,32755,32755,32755,32755,32755,6157885,32755
optum_ehr,203,8975,-30,-1,26577,0,0,34,34,26560,29669,252,268,53,53,26377,29382,26577,29703,26577,29703,5064,5416,26411,29435,5064,5416,26411,29435,26577,29703,29703,29703,29703,29703,29703,1098992,29703
optum_ehr,203,8975,-30,0,26924,0,0,34,34,26907,30393,252,268,53,53,26725,30106,26924,30427,26924,30427,22485,23163,26759,30159,22485,23163,26759,30159,26924,30427,30427,30427,30427,30427,30427,1156206,30427
optum_ehr,203,8975,0,0,22287,0,0,17747,17747,5040,7264,21931,24287,724,724,0,0,22287,25011,22287,25011,17747,17747,724,724,17747,17747,724,724,22287,25011,25011,25011,25011,25011,25011,200072,25011
optum_ehr,203,8975,1,30,9442,0,0,1694,1694,8247,13931,5040,7264,651,651,4754,7710,9442,15625,9442,15625,8874,14687,5102,8361,8874,14687,5102,8361,9442,15625,15625,15625,15625,15625,15625,578114,15625
optum_ehr,203,8975,31,365,10226,0,0,147,147,10139,15691,737,938,129,129,9611,14771,10226,15838,10226,15838,10101,15640,9685,14900,10101,15640,9685,14900,10226,15838,15838,15838,15838,15838,15838,5416596,15838
optum_ehr,203,8976,-9999,0,1972528,0,0,0,0,1972528,2047856,0,0,0,0,1972528,2047856,1972528,2047856,1972092,2047411,1972094,2047414,1972528,2047856,73212,93046,1972092,2047411,1972092,2047411,2047856,2047856,16269211,16270359,16270359,20492770591,16270359
optum_ehr,203,8976,-9999,9999,1973502,0,0,0,0,1973502,3169437,0,0,0,0,1973502,3169437,1973502,3169437,1973502,3169437,1973502,3169437,1973502,3169437,1973502,3169437,1973502,3169437,1973502,3169437,3169437,3169437,25177587,25177587,25177587,63407632221,25177587
optum_ehr,203,8976,-365,-31,16608,367,367,45,45,16301,19502,706,706,53,53,16049,19155,16336,19547,15813,19074,15549,18718,16087,19208,15197,18372,15540,18708,15540,18707,21384,23916,155026,158699,156167,6809948,160169
optum_ehr,203,8976,-365,0,1971772,367,367,45,45,1971762,1990038,706,706,53,53,1971753,1989691,1971766,1990083,1971332,1990005,1971328,1989641,1971755,1989744,32154,35640,1971326,1989639,1971326,1989638,1991920,1994452,15808005,15809153,15806621,742318712,15810623
optum_ehr,203,8976,-180,0,1971483,367,367,52,52,1971473,1980670,750,752,35,35,1971460,1980302,1971475,1980722,1971043,1980644,1971037,1980280,1971460,1980337,25213,26279,1971035,1980281,1971035,1980277,1982447,1985084,15733009,15734157,15731520,372325887,15735515
optum_ehr,203,8976,-30,-1,1962282,713,713,90,90,1961955,1962628,1540,1542,156,156,1961224,1961733,1962022,1962718,27616,27659,29052,29097,1961348,1961889,7664,7692,26934,26957,26923,26946,1966267,1971537,13714532,15651298,15646028,72588788,15654134
optum_ehr,203,8976,-30,0,1970926,713,713,90,90,1970602,1971275,1540,1542,156,156,1969871,1970380,1970669,1971365,1970481,1971633,1970227,1970923,1969995,1970536,17237,17268,1970225,1970931,1970224,1970920,1974914,1980184,15658951,15660099,15654829,74820433,15662935
optum_ehr,203,8976,0,0,1964386,22118,22118,1941826,1941826,442,442,1955739,1955739,8647,8647,0,0,1942268,1942268,1963941,1963941,1941826,1941826,8647,8647,9576,9576,1943974,1943974,1941824,1941824,2021306,15600009,15543089,15544237,1965534,15596701,15601157
optum_ehr,203,8976,1,30,1955087,1954368,1954368,190,190,18562,18564,1954810,1954810,18,18,18294,18294,18751,18754,1954974,1955079,606,606,18312,18312,1954949,1954949,714,714,711,711,3977803,15602583,13649815,13726104,2101324,72947598,15730785
optum_ehr,203,8976,31,365,377546,25,25,2054,2054,376045,496079,18173,18173,2821,2821,362397,477164,377527,498133,374339,491940,374282,491856,364388,479985,371055,485561,374215,491810,374320,491915,498249,566438,3928229,3953420,3885231,170370036,3953511
optum_ehr,204,-1,-9999,0,2686186,0,0,0,0,2686186,2686186,0,0,0,0,2686186,2686186,2686186,2686186,27645,27645,2686186,2686186,2686186,2686186,18754,18754,27645,27645,27645,27645,2686186,2686186,4859678318,7327424802,7327424802,26864527432,7327424802
optum_ehr,204,-1,-9999,9999,2686186,0,0,0,0,2686186,2686186,0,0,0,0,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,2686186,7327424802,7327424802,7327424802,53723701246,7327424802
optum_ehr,204,-1,-365,-31,2296154,2062946,2062946,850,850,232358,232358,2063791,2063791,697,697,231666,231666,233208,233208,0,0,231635,231635,232363,232363,0,0,0,0,0,0,4061167843,4063223982,727768480,3002310230,3000254091,771497940,7061181919
optum_ehr,204,-1,-365,0,2686186,2062946,2062946,850,850,622390,622390,2063791,2063791,697,697,621698,621698,623240,623240,27645,27645,623240,623240,622395,622395,18754,18754,27645,27645,16254,16254,4061557875,4063614014,800806629,3268553113,3266496974,985811508,7327424802
optum_ehr,204,-1,-180,0,2686186,2171155,2171155,588,588,514443,514443,2171739,2171739,560,560,513887,513887,515031,515031,27645,27645,515031,515031,514447,514447,18754,18754,27645,27645,14947,14947,4453288290,4455451468,409076214,2876822698,2874659520,488867098,7327424802
optum_ehr,204,-1,-30,-1,2679225,2294581,2294581,1592,1592,383052,383052,2296154,2296154,1623,1623,381448,381448,384644,384644,0,0,130422,130422,383071,383071,0,0,0,0,0,0,4787033044,4789319394,72638313,2543064022,2540777672,83044182,7327417841
optum_ehr,204,-1,-30,0,2686186,2294581,2294581,1592,1592,390013,390013,2296154,2296154,1623,1623,388409,388409,391605,391605,27645,27645,391605,391605,390032,390032,18754,18754,27645,27645,13204,13204,4787040005,4789326355,75324499,2543070983,2540784633,85939198,7327424802
optum_ehr,204,-1,0,0,2686186,2425003,2425003,261183,261183,0,0,2679225,2679225,6961,6961,0,0,261183,261183,27645,27645,261183,261183,6961,6961,18754,18754,27645,27645,10262,10262,4857010886,4859678318,5353618,2473100102,2470432670,5353618,7327424802
optum_ehr,204,-1,1,30,2667432,2667432,2667432,0,0,0,0,2667432,2667432,0,0,0,0,0,0,96182,96182,0,0,0,0,90973,90973,87291,87291,0,0,4844238382,4846896923,81148197,2470413916,2467755375,82690392,7311984866
optum_ehr,204,-1,31,365,2576459,2576459,2576459,0,0,0,0,2576459,2576459,0,0,0,0,0,0,937368,937368,0,0,0,0,935181,935181,932159,932159,0,0,4824674091,4827245341,669018205,2391842178,2389270928,865690224,7213939810
optum_ehr,204,39,-9999,0,291664,0,0,0,0,291664,291664,0,0,0,0,291664,291664,291664,291664,503,503,285382,285382,291664,291664,337,337,503,503,503,503,291664,291664,93582835,433415817,433415817,2916931327,433415817
optum_ehr,204,39,-9999,9999,459493,0,0,0,0,459493,459493,0,0,0,0,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,459493,619253517,619253517,619253517,9189859663,619253517
optum_ehr,204,39,-365,-31,120561,71843,71843,89,89,48629,48629,71932,71932,92,92,48537,48537,48718,48718,0,0,48312,48312,48629,48629,0,0,0,0,0,0,59196056,59267874,30175822,163789556,163717738,40508270,222865051
optum_ehr,204,39,-365,0,291664,71843,71843,89,89,219732,219732,71932,71932,92,92,219640,219640,219821,219821,503,503,213539,213539,219732,219732,337,337,503,503,348,348,59367159,59438977,34507340,374340322,374268504,107040351,433415817
optum_ehr,204,39,-180,0,291664,89540,89540,102,102,202022,202022,89642,89642,117,117,201905,201905,202124,202124,503,503,195842,195842,202022,202022,337,337,503,503,303,303,74209112,74298602,19665387,359498369,359408879,53082511,433415817
optum_ehr,204,39,-30,-1,285345,120155,120155,407,407,164783,164783,120561,120561,455,455,164329,164329,165190,165190,0,0,23055,23055,164784,164784,0,0,0,0,0,0,89416327,89536662,4160189,337080332,336959997,8845395,426211314
optum_ehr,204,39,-30,0,291664,120155,120155,407,407,171102,171102,120561,120561,455,455,170648,170648,171509,171509,503,503,165227,165227,171103,171103,337,337,503,503,201,201,89422646,89542981,4451853,344284835,344164500,9332911,433415817
optum_ehr,204,39,0,0,291664,143210,143210,142172,142172,6282,6282,285345,285345,6319,6319,0,0,148454,148454,503,503,142172,142172,6319,6319,337,337,503,503,107,107,93297790,93582835,576709,340409691,340124646,582991,433415817
optum_ehr,204,39,1,30,319848,285045,285045,6282,6282,28521,28521,291327,291327,2130,2130,26391,26391,34803,34803,3573,3573,34265,34265,28521,28521,3432,3432,3407,3407,429,429,93433205,93724366,9499649,371489010,371197849,9915288,464602367
optum_ehr,204,39,31,365,380918,315878,315878,538,538,64502,64502,316416,316416,557,557,63945,63945,65040,65040,97230,97230,64926,64926,64502,64502,97018,97018,97089,97089,10481,10481,101844218,102160493,100907508,438255854,437939579,127988448,539719154
optum_ehr,204,42,-9999,0,420429,0,0,0,0,420429,420429,0,0,0,0,420429,420429,420429,420429,2574,2574,411491,411491,420429,420429,1976,1976,2574,2574,2574,2574,420429,420429,175262506,661281283,661281283,4204708453,661281283
optum_ehr,204,42,-9999,9999,614281,0,0,0,0,614281,614281,0,0,0,0,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,614281,881774155,881774155,881774155,12285618024,881774155
optum_ehr,204,42,-365,-31,189823,126503,126503,136,136,63184,63184,126638,126638,129,129,63056,63056,63320,63320,0,0,62911,62911,63185,63185,0,0,0,0,0,0,117525148,117651504,51327451,263063820,262937464,63780026,380399145
optum_ehr,204,42,-365,0,420429,126503,126503,136,136,293790,293790,126638,126638,129,129,293662,293662,293926,293926,2574,2574,284988,284988,293791,293791,1976,1976,2574,2574,2203,2203,117755754,117882110,57927181,543945958,543819602,154295467,661281283
optum_ehr,204,42,-180,0,420429,153477,153477,153,153,266799,266799,153630,153630,188,188,266611,266611,266952,266952,2574,2574,258014,258014,266799,266799,1976,1976,2574,2574,2085,2085,143538518,143691772,32144417,518163194,518009940,76516102,661281283
optum_ehr,204,42,-30,-1,410130,189414,189414,411,411,220305,220305,189823,189823,454,454,219853,219853,220716,220716,0,0,24196,24196,220307,220307,0,0,0,0,0,0,168883585,169072906,6368622,482312901,482123580,12713415,650786356
optum_ehr,204,42,-30,0,420429,189414,189414,411,411,230604,230604,189823,189823,454,454,230152,230152,231015,231015,2574,2574,222077,222077,230606,230606,1976,1976,2574,2574,1915,1915,168893884,169083205,6789051,492807828,492618507,13451752,661281283
optum_ehr,204,42,0,0,420429,213610,213610,197881,197881,8938,8938,410130,410130,10299,10299,0,0,206819,206819,2574,2574,197881,197881,10299,10299,1976,1976,2574,2574,1760,1760,174852991,175262506,829944,486848721,486439206,838882,661281283
optum_ehr,204,42,1,30,462194,409515,409515,8938,8938,43741,43741,418453,418453,3436,3436,40305,40305,52679,52679,8315,8315,51898,51898,43741,43741,8031,8031,7717,7717,977,977,174891768,175309623,13649254,535607588,535189733,14328014,710037162
optum_ehr,204,42,31,365,532151,453382,453382,781,781,77988,77988,454163,454163,794,794,77194,77194,78769,78769,139515,139515,78643,78643,77988,77988,139169,139169,139231,139231,13856,13856,186311815,186765694,142372732,615997709,615543830,178802736,801777373
optum_ehr,204,66,-9999,0,2143830,0,0,0,0,2143830,2143830,0,0,0,0,2143830,2143830,2143830,2143830,18182,18182,2106907,2106907,2143830,2143830,11534,11534,18182,18182,18182,18182,2143830,2143830,4239203,16355710,16355710,21440432296,16355710
optum_ehr,204,66,-9999,9999,2284023,0,0,0,0,2284023,3247630,0,0,0,0,2284023,3247630,2284023,3247630,2284023,3247630,2284023,3247630,2284023,3247630,2284023,3247630,2284023,3247630,2284023,3247630,3247630,3247630,26383252,26383252,26383252,64952588466,26383252
optum_ehr,204,66,-365,0,2143830,0,0,0,0,2143830,2143830,0,0,0,0,2143830,2143830,2143830,2143830,18182,18182,2106907,2106907,2143830,2143830,11534,11534,18182,18182,18182,18182,2143830,2143830,4239203,16355710,16355710,786774076,16355710
optum_ehr,204,66,-180,0,2143830,0,0,0,0,2143830,2143830,0,0,0,0,2143830,2143830,2143830,2143830,18182,18182,2106907,2106907,2143830,2143830,11534,11534,18182,18182,18182,18182,2143830,2143830,4239203,16355710,16355710,390165526,16355710
optum_ehr,204,66,-30,-1,2095373,0,0,0,0,2095373,2095373,0,0,0,0,2095373,2095373,2095373,2095373,0,0,0,0,2095373,2095373,0,0,0,0,0,0,2095373,2095373,2095373,16058868,16058868,64956563,16058868
